ID,COORD_E,COORD_N,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,ESTAB_SA,ENDERECO,BAIRRO,TELEFONE,CEP,CNES,SA_DEPADM,DEPADM,SA_TIPO,TIPO,SA_CLASSE,CLASSE,LEITOS,,,,,,,,
525,321523.16,7393032.37,355030867000178,3550308005184,67,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,"PAULO B BRANCO,DR(RIO PEQUENO)-UBS","JOAO LUIS MATEUS,R,34",BUTANTA,37689460,5379030,2788500.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
526,353301.94,7401039.67,355030874000105,3550308005196,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,PAULO FELDMAN (NITRO OPERARIA)-UBS,"CUMARU,R, 14",CID NITRO OPERARIA,69566923,8010380,2788209.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
527,326139.56,7388192.81,355030854000032,3550308005104,54,MORUMBI,10,BUTANTA,Oeste,Oeste,"PAULO M ALBERNAZ F, DR - REAL PARQUE-UBS","ANTONIO AUGUSTO M BARROS NETO,TRAV,31",REAL PARQUE,,5685030,2788470.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
528,316815.98,7388805.16,355030865000199,3550308005239,65,RAPOSO TAVARES,10,BUTANTA,Oeste,Oeste,PAULO VI-UBS,"VATICANO,AV,69",JD. JOAO XXIII,37820838,5569120,2788217.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
529,348431.02,7399982.84,355030828000058,3550308005192,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,"PEDRO DE SOUZA CAMPOS,DR-UBS (MANGABEIRA)","PAULO BIFANO ALVES,R,764",PQ. BOTURUSSU,65464011,3801000,4050002.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
530,320386.65,7410035.76,355030861000019,3550308005243,61,PERUS,1,PERUS,Norte,Norte 2,PERUS-UBS,"JOAO GONCALVES DE LIMA,VIG,PCA,239",PERUS,39170707,5206180,2788225.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
531,320319.80,7401253.76,355030895000061,3550308005111,95,SAO DOMINGOS,2,PIRITUBA,Norte,Norte 2,PQ ANHANGUERA I-UBS,"MARCELA ALVES DE CASSIA,R,175",JD JARAGUA,39048999,5158400,2788241.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
532,317463.48,7407223.41,355030803000024,3550308005241,3,ANHANGUERA,1,PERUS,Norte,Norte 2,PQ ANHANGUERA-UBS,"ANHANGUERA,ROD KM 24,5/PIERRE RENOIR,100",JD. BRITANIA,,5259000,2788233.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
533,321513.27,7384723.21,355030817000144,3550308005233,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,PQ ARARIBA-UBS/CEO,"FRANCISCO SOARES,R,81",JD. INGA,55115573,5774300,2788268.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
534,347697.09,7396110.45,355030805000062,3550308005149,5,ARTUR ALVIM,21,PENHA,Leste,Leste 1,PQ ARTUR ALVIM-UBS,"HENRIQUE JACOBS,R,269",V STA TEREZA,67494235,3566010,2752328.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
535,335736.84,7383679.58,355030868000186,3550308005089,68,SACOMA,13,IPIRANGA,Sul,Sul 1,PQ BRISTOL-UBS,"FRANCOIS BUNEL,R,194",PQ BRISTOL,63313089,4193310,2788284.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
536,352234.13,7389876.87,355030833000004,3550308005274,33,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,PQ DA BOA ESPERANCA-UBS,"RAGUEB CHOHFI,AV,3826",JD AUGUSTO,67310669,,2788276.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
537,324351.55,7396526.80,355030888000024,3550308005107,88,VILA LEOPOLDINA,8,LAPA,Oeste,Oeste,PQ DA LAPA-UBS,"BERGSON,R, 52",PQ DA LAPA,38368029,,2027461.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
538,317766.79,7382126.52,355030819000384,3550308005296,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,PQ DO ENGENHO II-UBS,"RODRIGO SANCHES,D,AV,700",PQ. ENGENHO,58212274,5892360,2788314.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
539,320349.23,7378758.43,355030843000411,3550308005227,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,PQ DO LAGO-UBS,"BARONESA,DA,ESTR,1000",PQ. DO LAGO,55170045,,4050223.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
540,331927.76,7378282.53,355030858000002,3550308005213,58,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,PQ DOROTEIA-UBS,"ANIQUIS,DOS,R,3",JD. STA TEREZINHA,,4474000,2788292.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
541,339759.52,7402790.87,355030892000110,3550308005069,39,JACANA,6,JACANA-TREMEMBE,Norte,Norte 1,PQ EDU CHAVES-UBS,"EDU CHAVES,AV,1197",PQ EDU CHAVES,62430052,2229001,2788306.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
542,317217.98,7380486.98,355030819000344,3550308005297,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,PQ FERNANDA-UBS,"ERNESTO SOARES FILHO,R,301",PQ FERNANDA,58211632,5888070,2788322.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
543,321647.61,7380387.44,355030846000368,3550308005221,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,PQ FIGUEIRA GRANDE-UBS,"DANIEL KLEIN,R,211",PQ. FIGUEIRA GRANDE,55146609,4915170,2815451.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
544,332707.13,7385956.89,355030877000118,3550308005092,77,SAUDE,12,VILA MARIANA,Sul,Sul 1,PQ IMPERIAL-UBS,"JACOPO BASSANO,R,27",V MONTE ALEGRE,2760149,4304000,2788330.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
545,340022.77,7399081.11,355030889000044,3550308005035,89,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 1,PQ NOVO MUNDO II-UBS,"ANTONIO MATIAS DE CAMARGO,SD,R,87",PQ. NOVO MUNDO,,2188050,2788357.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
546,339052.40,7398311.08,355030889000005,3550308005035,89,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 1,PQ NOVO MUNDO I-UBS,"BENEDITA DORNELLAS CLARO,R,451",PQ. NOVO MUNDO,69541747,2168020,2788349.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
547,318080.22,7377909.12,355030843000023,3550308005293,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,PQ NOVO STO AMARO-UBS,"PORTA DO PRADO,R,18",PQ NOVO STO AMARO,58311448,5874130,2788365.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
548,331089.20,7400423.17,355030821000001,3550308005062,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,PQ PERUCHE-UBS,"JOSE RANGEL DE CAMARGO,R,500",PQ PERUCHE,38588303,2538010,2788373.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
549,320881.64,7385104.35,355030817000064,3550308005233,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,PQ REGINA-UBS,"MELO COUTINHO,R,260",PQ REGINA,58167819,5775230,2788381.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
550,329925.80,7372979.32,355030830000233,3550308005279,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,PQ RES COCAIA INDEPENDENTE-UBS,"FILINTO MILANEZ,R,26",PQ. RESID. COCAIA,59310209,4849040,2788403.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
551,342201.83,7389583.56,355030872000012,3550308005158,72,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,PQ S LUCAS-UBS,"NOGUEIRA DE NORONHA,DR,R,322",PQ. SAO LUCAS,62112503,3239080,2057891.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
552,346090.81,7387668.59,355030876000123,3550308005161,76,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,PQ SANTA MADALENA-UBS,"RODRIGUES DOS SANTOS,R,747",JD ELBA,67038426,3983210,2788411.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
553,355487.29,7399077.64,355030884000004,3550308005252,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,PQ STA RITA-UBS,"JOSE PESSOTA,R,80",PQ STA RITA,61353644,,2788446.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
554,320880.41,7382523.59,355030846000221,3550308005229,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,PQ STO ANTONIO-UBS,"MANUEL BORDALO PINHEIRO,R,100",PQUE SANTO ANTONIO,55114249,5850230,2788454.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
555,356217.67,7393067.13,355030825000012,3550308005269,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,"PRESTES MAIA,PREF-UBS","INACIO PINTO LIMA,R,35",CIDADE TIRADENTES,65552676,8490020,4049969.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
556,356707.34,7396979.55,355030896000009,3550308005259,96,LAJEADO,28,GUAIANASES,Leste,Leste 2,PRIMEIRO DE OUTUBRO-UBS,"FRANCISCO DE OLIVEIRA,R,02",PRIMEIRO DE OUTUBRO,61358010,8441010,2766019.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
557,356763.27,7389091.42,355030825000236,3550308005272,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,PROFETA JEREMIAS-UBS,"PROFETA JEREMIAS,R, 63",CIDADE TIRADENTES,65583866,8471710,2027305.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
558,324496.44,7369594.56,355030855000001,3550308005299,55,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,RECANTO CAMPO BELO-UBS,"SADAMU INOUE,AV,185",REC CAMPO BELO,59262002,,2027321.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
559,321075.09,7410019.22,355030861000061,3550308005243,61,PERUS,1,PERUS,Norte,Norte 2,RECANTO DOS HUMILDES-UBS,"RECANTO DOS HUMILDES,R,3B",PERUS,,5208110,3105504.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
560,355345.63,7387569.35,355030833000111,3550308005276,33,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,RECANTO VERDE SOL-UBS,"PEDRO ROMAZZANI, R,03",RECANTO VERDE SOL,61343271,8381800,2788489.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
561,344981.67,7388780.72,355030876000069,3550308005160,76,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,REUNIDAS II-UBS,"CASA GRANDE,ESTRADA,DA,1258",V UNIAO,61031356,3260000,2788497.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
562,343629.02,7388770.40,355030872000135,3550308005159,72,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,REUNIDAS I-UBS,"JOSE ESPINHARAS,R,S,400",V INDUSTRIAL,67021777,3249030,4050401.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
563,351207.02,7386359.49,355030875000146,3550308005277,75,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,RIO CLARO-UBS,"CINIRA POLONIO,R,33",JD. RIO CLARO,67515112,8395320,4050061.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
564,348625.08,7389340.23,355030873000006,3550308005207,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,S MATEUS I-UBS,"ANGELO CANDIA,R,1058",CIDADE SAO MATEUS,,3958000,2788535.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
565,335798.04,7390090.87,355030834000008,3550308005043,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,S VICENTE DE PAULA-UBS,"VICENTE DA COSTA,R,289",IPIRANGA,2734592,4266050,2788543.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
566,337351.35,7387626.19,355030868000131,3550308005085,68,SACOMA,13,IPIRANGA,Sul,Sul 1,SACOMA-UBS,"LAGRIMAS,DAS,ESTR,1403",V HELIOPOLIS,2733537,4232000,2788519.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
567,325881.75,7382928.93,355030871000062,3550308005174,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO-UBS,"PAULO EIRO,R,19/23",STO  AMARO,55486611,4752010,2788640.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
568,347372.88,7387410.84,355030876000176,3550308005209,76,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,SAPOPEMBA-UBS MASCARENHAS DE MORAIS,"EDGAR LOURENCO PINTO,SGTO,R,116",CJ MARECHAL MASCARENHAS DE MORAES,69191120,3977180,2043017.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
569,325575.13,7373158.03,355030823000202,3550308005287,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,"SERGIO CHADDAD,DR-UBS","CARLOS OBERHUBER,AV,659",V  SAO JOSE,5209529,4836130,2788551.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
570,330946.22,7387862.51,355030832000108,3550308005098,32,MOEMA,12,VILA MARIANA,Sul,Sul 1,"SIGMUND FREUD,DR-UBS II INDIAN-POLIS","GUARAMOMIS,DOS,AL,585",INDIANOPOLIS,50542851,4076011,2788578.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
571,326360.52,7405253.52,355030811000188,3550308005122,11,BRASILANDIA,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,SILMARYA REJANE MARCOLINO DE SOUZA-UBS,"EUVALDO AUGUSTO FREIRE,R,20",JD. CAROMBE,39211078,2755030,2788586.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
572,351340.40,7399131.98,355030887000082,3550308005193,87,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,SITIO DA CASA PINTADA-UBS,"MARIA SANTANA,AV,101",JD STA MARIA,61537198,,2091798.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
573,330960.05,7401641.63,355030821000079,3550308005062,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,SITIO DO MANDAQUI-UBS,"OSCAR DE MOURA LACERDA,ENG,R,231",IMIRIM,62391561,2540070,2788594.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
574,351171.48,7401186.77,355030887000037,3550308005194,87,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,STA INES-UBS,"FIDELIS MOTA,FREI,R, 1001",PQ CRUZEIRO DO SUL,62979669,8070130,2788608.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
575,319885.61,7379056.96,355030843000133,3550308005227,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,STA LUCIA-UBS,"CARMELO CALI,R,26",VILA SANTA LUCIA,58330788,4940070,2788616.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
576,358163.78,7397920.95,355030896000187,3550308005259,96,LAJEADO,28,GUAIANASES,Leste,Leste 2,STA LUZIA-UBS,"CONJUNTO DA PAZ,R, 39 H",COHAB JD MIRIAM,65623532,8142360,2788624.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
577,350953.70,7393749.00,355030857000072,3550308005205,57,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,STO ESTEVAO-CARMOSINA-UBS,"CACHOEIRA DA ILHA,R,355",ITAQUERA,65230577,8270110,3004341.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
578,346577.35,7388661.47,355030876000043,3550308005157,76,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,TEOTONIO VILELA-UBS,"VILANOVA ARTIGAS,ARQ,AV,1071",JD SAPOPEMBA,67041340,3928240,2074079.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
579,349990.70,7399622.01,355030887000210,3550308005193,87,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,THERSIO VENTURA-UBS,"ARRAIAL DE SANTA BARBARA, R,996",CIDADE PEDRO J NUNES,65451026,8061360,2788659.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
580,341653.03,7399057.71,355030859000191,3550308005071,59,PENHA,21,PENHA,Leste,Leste 1,"TRINDADE,ENG-UBS","GABRIELA MISTRAL,AV,1168",ENG TRINDADE,66416973,3701000,2787032.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
581,324474.34,7407231.39,355030842000177,3550308005188,42,JARAGUA,2,PIRITUBA,Norte,Norte 2,UNIAO DAS VILAS DE TAIPAS-UBS,"ELISIO TEIXEIRA LEITE,AV,7703",PARADA DE TAIPAS,39721355,2810000,2788667.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
582,350868.80,7401884.26,355030887000181,3550308005194,87,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,UNIAO VILA NOVA I-UBS,"GRAZIELE BALDAK GOMES,R, 36",UNIAO V NOVA,69563837,,2027291.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
583,351379.92,7401360.53,355030887000211,3550308005194,87,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,UNIAO VILA NOVA-UBS,"ADAO MANOEL DA SILVA,R, 16",SAO MIGUEL PAULISTA,,,2819856.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
584,335501.58,7405829.87,355030881000071,3550308005134,81,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 1,V ALBERTINA  DR. OSVALDO MARCAL-UBS,"ANTONIO JOAQUIM DE OLIVEIRA, R,220",V ALBERTINA,,2356020,2027275.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
585,324375.77,7398519.40,355030848000089,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,V ANASTACIO-UBS,"BARTOLOMEU PAES,R,686",V ANASTACIO,38361146,5061050,2788675.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
586,345293.64,7392214.43,355030804000003,3550308005151,4,ARICANDUVA,26,ARICANDUVA,Leste,Leste 1,V ANTONIETA-UBS,"JOAO DE OLIVEIRA MELLO,CEL,R,440",V ANTONIETA,67249034,3474020,2788691.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
587,329775.55,7378569.38,355030858000141,3550308005213,58,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,V APARECIDA-UBS,"BATISTA MACIEL, AV,430",ELDORADO,56129644,4459110,2788705.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
588,337778.62,7385371.27,355030868000056,3550308005087,68,SACOMA,13,IPIRANGA,Sul,Sul 1,V ARAPUA-UBS,"COLOMBO FLORENCE,R,241",V ARAPUA,69466660,4257045,2788713.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
589,343126.36,7396433.77,355030891000113,3550308005076,91,VILA MATILDE,21,PENHA,Leste,Leste 1,V ARICANDUVA-UBS,"ANTONIO LIDORIO DA SILVA,R,265",V ARICANDUVA,,3505010,2788721.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
590,328040.86,7380128.48,355030816000008,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,V ARRIETE-UBS DECIO P. PEDROSO,"JULIETA DE ARAUJO ALMEIDA,R,44",JD. ARAUJO ALMEIDA ARRIETE,56114046,4445010,2788748.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
591,329420.99,7399523.92,355030850000083,3550308005061,50,LIMAO,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,V BARBOSA-UBS,"MANDAQUI,AV,197",LIMAO,39661302,2550000,2788756.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
592,339158.32,7392397.64,355030801000007,3550308005039,1,AGUA RASA,25,MOOCA,Leste,Leste 1,V BERTIOGA- PROF.DOMINGOS DELASCIO - UBS,"FAROL PAULISTANO,R,410",JD ITALIA,69561066,3192060,2752344.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
593,319334.59,7390343.13,355030865000104,3550308005238,65,RAPOSO TAVARES,10,BUTANTA,Oeste,Oeste,V BORGES-UBS,"JACINTO DE MORAIS,R,22",JD. CLAUDIA,37824739,5546040,2788764.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
594,341323.26,7388644.51,355030893000124,3550308005082,93,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,V CALIFORNIA-UBS,"SAO JANUARIO,DE,CDE,PCA,91",V CALIFORNIA,69171117,3215080,2026988.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
595,352122.06,7394903.84,355030837000178,3550308005202,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,V CARMOSINA-UBS,"IPOPOCA,R,61",ITAQUERA,65247796,8290335,2788772.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
596,344367.15,7394440.60,355030820000075,3550308005078,20,CARRAO,26,ARICANDUVA,Leste,Leste 1,V CARRAO-UBS,"JACI BARBOSA,DR,R,280",CARRAOZINHO,67812059,3447000,2752352.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
597,356325.55,7396116.13,355030896000013,3550308005260,96,LAJEADO,28,GUAIANASES,Leste,Leste 2,V CHABILANDIA-UBS,"LAGEADO VELHO,DO,ESTR,76",JD LAJEADO,65579571,,2788780.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,,,,,,
