ID,COORD_E,COORD_N,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,ESTAB_SA,ENDERECO,BAIRRO,TELEFONE,CEP,CNES,SA_DEPADM,DEPADM,SA_TIPO,TIPO,SA_CLASSE,CLASSE,LEITOS
780,337908.10,7385436.62,355030868000055,3550308005087,68,SACOMA,13,IPIRANGA,Sul,Sul 1,VILA  ARAPUA - UBS,"R COLOMBO FLORENCE, 235",V ARAPUA,29466660,4257045,2788713,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
781,338096.11,7387021.35,355030868000081,3550308005087,68,SACOMA,13,IPIRANGA,Sul,Sul 1,JD SECKLER-UBS,"R CARLOS MAURO, 114",SAO JOAO CLIMACO,29468532,4240150,2787830,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
782,331319.42,7396607.58,355030869000001,3550308005027,69,SANTA CECILIA,09,SE,Centro,Centro,"HUMBERTO PASCALE, DR  STA CECILIA - UBS","R VITORINO CARMILO, 599",CAMPOS ELISEOS,38260096,1153000,2752336,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
783,331372.71,7397407.72,355030869000043,3550308005027,69,SANTA CECILIA,09,SE,Centro,Centro,BORACEA - UBS,"R BORACEA, 270",SANTA CECILIA,33921281,1135010,6048633,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
784,332770.51,7400791.29,355030870000067,3550308005065,70,SANTANA,05,SANTANA-TUCURUVI,Norte,Norte 1,CHORA MENINO-UBS,"R COPACABANA, 185",SANTA TEREZINHA,29501451,2461000,2027666,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
785,333404.51,7399812.59,355030870000060,3550308005064,70,SANTANA,05,SANTANA-TUCURUVI,Norte,Norte 1,JOAQUIM ANTONIO EIRADO-UBS,"AV BRAZ LEME, 2945",SANTANA,29730733,2022011,2027631,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
786,326412.95,7383771.83,355030871000012,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO-UBS SERGIO V BRAGA,"R CD DE ITU, 359",STO  AMARO,56873367,4752010,2788640,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
787,326681.02,7385108.11,355030871000018,3550308005174,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,CHACARA STO ANTONIO-UBS,"R ALEXANDRE DUMAS, 719",CHACARA STO ANTONIO,51817894,4717001,2765993,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
788,320358.74,7401235.18,355030895000061,3550308005111,95,SAO DOMINGOS,02,PIRITUBA-JARAGUA,Norte,Norte 2,ANHANGUERA -  AMA/UBS INTEGRADA,"R MARCELA ALVES DE CASSIA, 175",JD JARAGUA,39048999,5158400,2788241,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
789,321295.13,7400487.58,355030895000083,3550308005110,95,SAO DOMINGOS,02,PIRITUBA-JARAGUA,Norte,Norte 2,SANTO ELIAS- UBS,"R FABIO DE ALMEIDA MAGALHAES, 494",JD SANTO ELIAS,39738620,5135370,3469042,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
790,321787.07,7400506.08,355030895000001,3550308005110,95,SAO DOMINGOS,02,PIRITUBA-JARAGUA,Norte,Norte 2,V MANGALOT-UBS,"R PORTAO PRETO, 220",V MANGALOT,39041292,5131120,2789035,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
791,322497.86,7401298.75,355030895000035,3550308005110,95,SAO DOMINGOS,02,PIRITUBA-JARAGUA,Norte,Norte 2,PQ MARIA DOMITILA - AMA/UBS INTEGRADA,"AV DO ANASTACIO, 2421X",PQ MARIA DOMITILA,39035572,5119000,3738604,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
792,340787.99,7390449.12,355030872000123,3550308005081,72,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,"HERMENEGILDO MORBIN JR, DR- JD INDEPENDENCIA AMA/UBS INTEGRADA","R PLANALTO DE CONQUISTA, 80",JD INDEPENDENCIA,22163746,3223170,2752239,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
793,342234.86,7389615.25,355030872000003,3550308005158,72,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,PQ S LUCAS-UBS,"R DR NOGUEIRA DE NORONHA, 322",PQ SAO LUCAS,29183595,3239080,2057891,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
794,342869.78,7389228.61,355030872000050,3550308005158,72,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,JD GUAIRACA-UBS,"R ERVA IMPERIAL, 501",CID CONTINENTAL,21159644,3244030,2752263,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
795,343386.02,7390350.28,355030872000071,3550308005080,72,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,V HELOISA-UBS,"R AIRES QUARESMA, 11",V HELOISA,23022347,3286090,2026961,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
796,343629.02,7388770.40,355030872000135,3550308005159,72,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,REUNIDAS I -UBS,"R S JOSE DAS ESPINHARAS, 400",V INDUSTRIAL,27025924,3249030,4050401,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
797,346923.16,7389718.41,355030873000180,3550308005154,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JD PARAGUACU-UBS GONCALO F. ALVES,"R TAIOBEIRAS, 125",JD PARAGUACU,27270484,3940060,2027046,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
798,346948.85,7390354.15,355030873000182,3550308005154,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JD IV CENTENARIO-UBS,"R CAMPO FLORIDO, 482",JD IMPERADOR,27214249,3940000,2787482,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
799,347464.01,7389403.35,355030873000125,3550308005207,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JD TIETE I - AMA/UBS INTEGRADA,"AV ENGENHO NOVO, 120",JD TIETE,29623644,3943020,2787881,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
800,347714.12,7390679.76,355030873000133,3550308005208,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JD TIETE II - UBS,"R AUGUSTO FERREIRA RAMOS, 9",S MATHEUS,69195248,3947030,2752298,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
801,348404.16,7390202.31,355030873000064,3550308005208,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,NOVE DE JULHO -UBS,"R SIBALDO LINS, 146",JD NOVE DE JULHO,29190200,3953100,2788152,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
802,348625.08,7389340.23,355030873000006,3550308005207,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,S MATEUS I - UBS,"R ANGELO DE CANDIA, 1058",CIDADE SAO MATEUS,29191717,3958000,2788535,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
803,349804.28,7389080.20,355030873000081,3550308005206,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JD COLONIAL-UBS,"AV JOSE RODRIGUES SANTAREM, 464",JD  COLONIAL,29190554,3968010,2787296,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
804,350687.17,7388002.73,355030873000142,3550308005208,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,STA BARBARA-UBS,"R SOL, 45",JD STA BARBARA,29195857,8330360,2027038,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
805,352089.59,7401705.80,355030874000134,3550308005196,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,JD LAPENNA - UBS,"R SERRA DA JURUOCA, 36",SAO MIGUEL,20583722,8071180,6873286,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
806,353319.51,7401039.95,355030874000105,3550308005196,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,PAULO FELDMAN (NITRO OPERARIA) - UBS,"R CUMARU, 14",CID NITRO OPERARIA,29566923,8010380,2788209,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
807,353638.21,7399848.78,355030874000136,3550308005197,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,CIDADE NOVA SAO MIGUEL-UBS,"AV MOACIR DANTAS ITAPICURU, 1008",CIDADE NOVA S MIGUEL,20513560,8042290,2786915,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
808,353659.41,7398717.21,355030874000035,3550308005197,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,V PROGRESSO-UBS,"R REAL HORTO, 115",V  PROGRESSO,20352488,8245260,2075016,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
809,350090.29,7386482.94,355030875000007,3550308005212,75,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,"ORA ROSEN,DRA (PQ S RAFAEL) - UBS","R DR ARISTIDES RICARDO, 313",PQ SAO RAFAEL,29195006,8311270,4049853,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
810,350688.17,7386359.50,355030875000011,3550308005212,75,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JD COLORADO(DR JOSE PIRES) - UBS,"R JOSE DE ARAUJO VIEIRA, 61",JD RODOLFO PIRAN,27542382,8310240,4050037,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
811,351207.02,7386359.49,355030875000146,3550308005277,75,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,RIO CLARO-UBS,"R CINIRA POLONIO, 33",JD RIO CLARO,27515112,8395320,4050061,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
813,351368.09,7387426.50,355030875000062,3550308005211,75,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JD CARRAOZINHO-UBS,"R MARCOS GONCALVES CORREA, 25",JD V CARRAO,27540622,8340320,2027011,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
814,351727.60,7387897.17,355030875000094,3550308005211,75,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JD CONQUISTA I-UBS,"R PERAMIRIM, 1",VILA BELA,22534573,8340500,2786931,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
815,352790.05,7385759.04,355030875000102,3550308005278,75,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JD STO ANDRE-AMA/UBS INTEGRADA,"R MIGUEL FERREIRA DE MELO, 497",S MATHEUS,27514339,8390000,2787873,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
816,344627.24,7387792.40,355030876000141,3550308005160,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,IGUACU-UBS,"AV DO ORATORIO, 6557",V INDUSTRIAL,27017213,3221300,2787121,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
817,344826.42,7388687.26,355030876000070,3550308005160,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,REUNIDAS II-UBS,"ESTR CASA GRANDE, 1258",V UNIAO,27060555,3260000,2788497,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
818,345279.35,7387444.50,355030876000195,3550308005161,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,PASTORAL-UBS,"R BOLEADEIRAS, 127",JD ELBA,27025889,3980120,4050398,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
819,345274.09,7390117.34,355030876000082,3550308005156,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,JD GRIMALDI - AMA/UBS INTEGRADA,"R PEDRO DE CASTRO VELHO, 523",V BANCARIA,22168076,3921000,2042932,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
820,345759.96,7389949.93,355030876000333,3550308005156,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,JD SINHA-UBS,"R JIM CLARK, 10C",JD SINHA,27213798,3923160,2787857,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
821,345881.07,7387546.22,355030876000351,3550308005161,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,SANTA MADALENA-UBS,"R PALMEIRA BACABA, 36",JD ELBA,27025905,3080050,2788411,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
822,345958.52,7388077.96,355030876000060,3550308005160,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,JD PLANALTO-UBS IACAPE,"R IACAPE, 302",PQ SANTA MADALENA,27031198,3983090,2788438,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
823,346031.88,7386890.30,355030876000240,3550308005161,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,HUMBERTO GASTAO BODRA-AMA/UBS INTEGRADA JD. ELBA,"R BATISTA FERGUSIO, 1016",V  CARDOSO FRANCO,27043491,3978180,2043009,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
824,346125.02,7389138.13,355030876000036,3550308005157,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,HELIO MOREIRA SALLES-UBS JD DOS EUCALIPTOS,"R POEMA DAS AMERICAS, 12",JD DOS EUCALIPTOS,27017933,3924240,2787091,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
825,346256.97,7387307.76,355030876000186,3550308005161,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,V RENATO-UBS,"R BERNARDINO FERRAZ, 54",V RENATO,27030947,3978210,2789221,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
826,346593.10,7388590.76,355030876000043,3550308005157,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,TEOTONIO VILELA - UBS,"AV ARQ VILANOVA ARTIGAS, 1071",JD SAPOPEMBA,27041383,3928240,2074079,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
827,347389.01,7387410.79,355030876000176,3550308005209,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,SAPOPEMBA - UBS MASCARENHAS DE MORAIS,"R SARG EDGARD LOURENCO PINTO, 116",CJ MARECHAL MASCARENHAS DE MORAES,29191120,3977180,2043017,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
828,347654.40,7387960.98,355030876000172,3550308005209,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,JD SAPOPEMBA-UBS,"R JOAO LOPES DE LIMA, 1151",JD SAPOPEMBA,20197077,3975130,2787822,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
829,347675.71,7386653.39,355030876000323,3550308005209,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,FAZENDA DA JUTA I-UBS,"R LEVI LANDAU, 23",FAZENDA DA JUTA,20153456,3977740,2787040,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
830,348232.02,7386771.82,355030876000301,3550308005210,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,FAZENDA DA JUTA II-UBS,"AV AUGUSTIN LUBERTI, 1102",FAZENDA DA JUTA,20153444,3977409,2788020,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
831,332060.39,7385902.94,355030877000121,3550308005094,77,SAUDE,12,VILA MARIANA,Sul,Sul 1,"MILTON SANTOS, PROF- UBS","AV CECI, 2249",PLANALTO PAULISTA,55810426,4065004,2788101,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
832,332704.50,7385955.42,355030877000118,3550308005092,77,SAUDE,12,VILA MARIANA,Sul,Sul 1,PQ IMPERIAL-UBS,"R JACOPO BASSANO, 27",V MONTE ALEGRE,22760149,4305080,2788330,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
833,333797.74,7394537.14,355030878000003,3550308005001,78,SE,09,SE,Centro,Centro,SE - AMA/UBS INTEGRADA,"R FREDERICO ALVARENGA, 259",PD D PEDRO II,31012344,1220030,5975220,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
834,325476.86,7379810.08,355030879000007,3550308005220,79,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,VELEIROS-UBS,"AV CLARA MANTELLI, 185",VELEIROS,56816620,4771180,2789302,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
835,340667.33,7394807.23,355030880000143,3550308005037,80,TATUAPE,25,MOOCA,Leste,Leste 1,V SANTO ESTEVAO-UBS,"R ANTONIO CAMARDO, 678",V GOMES CARDIM,22943028,3309060,2752387,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
836,334172.84,7404296.10,355030881000093,3550308005133,81,TREMEMBE,06,JACANA-TREMEMBE,Norte,Norte 1,"MARIQUINHA SCIACIA,D -UBS","R JOSE VICENTE, 39",TREMEMBE,22032489,2370080,2027690,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
837,335515.33,7405842.54,355030881000071,3550308005134,81,TREMEMBE,06,JACANA-TREMEMBE,Norte,Norte 1,V ALBERTINA  DR. OSVALDO MARCAL-UBS,"R ANTONIO JOAQUIM DE OLIVEIRA, 224",V ALBERTINA,22049986,2356020,2027275,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
838,336923.45,7405835.85,355030881000135,3550308005134,81,TREMEMBE,06,JACANA-TREMEMBE,Norte,Norte 1,JD JOAMAR-AMA/UBS INTEGRADA,"R ADAUTO BEZERRA DELGADO, 230",JD JOAMAR,29943734,2320110,2787520,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
839,337530.11,7409203.80,355030881000267,3550308005191,81,TREMEMBE,06,JACANA-TREMEMBE,Norte,Norte 1,JD DAS PEDRAS - UBS,"R CLOVIS SALGADO, 220",JD DAS PEDRAS,29922313,2367000,3323331,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
840,337989.94,7405442.18,355030881000088,3550308005135,81,TREMEMBE,06,JACANA-TREMEMBE,Norte,Norte 1,JD APUANA-UBS,"R HUM, 19",JARDIM APUANA,22434469,2325530,2787172,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
841,338532.69,7407352.25,355030881000172,3550308005191,81,TREMEMBE,06,JACANA-TREMEMBE,Norte,Norte 1,JD FONTALIS-UBS,"R ANTONIO PICCAROLO, 41",JD TREMEMBE,29956257,2323000,2091720,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
842,339045.74,7407841.73,355030881000193,3550308005191,81,TREMEMBE,06,JACANA-TREMEMBE,Norte,Norte 1,JD FLOR DE MAIO - UBS,"AV NOVA PAULISTA, 561",JD FLOR DE MAIO,29956006,236000,5621267,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
843,336057.84,7404098.96,355030882000111,3550308005131,82,TUCURUVI,05,SANTANA-TUCURUVI,Norte,Norte 1,CONJ IPESP JOSE TOLEDO PIZA - UBS,"AV PROFA VIRGILIA R A DE C PINTO, 555",JD TREMEMBE,22030111,2346000,2788012,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
844,336251.33,7403669.30,355030882000154,3550308005131,82,TUCURUVI,05,SANTANA-TUCURUVI,Norte,Norte 1,WAMBERTO DIAS COSTA -AMA/UBS INTEGRADA,"R PAULO CESAR, 60",TREMEMBE,22038992,2311240,4049985,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
845,337808.68,7402692.93,355030882000122,3550308005132,82,TUCURUVI,05,SANTANA-TUCURUVI,Norte,Norte 1,V NIVI-UBS,"PC CAMPINOPOLIS, 125",V  NIVI,22017219,2252160,2027674,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
846,321898.71,7387077.16,355030883000063,3550308005177,83,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,"VITORIO R BOCCALETTI, DR - UBS (V PRAIA)","R ANDRE DE ANDRADE, SN",V  PRAIA,37429041,5749240,2789191,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
847,323777.35,7387139.62,355030883000034,3550308005175,83,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,PARAISOPOLIS-UBS,"R MELCHIOR GIOLA, 80",PARAISOPOLIS,37445223,5664000,2788187,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
848,323892.38,7387611.96,355030883000222,3550308005175,83,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,PARAISOPOLIS II - UBS,"R PASQUALE GALLUPI, 951",PARAISOPOLIS,35019031,5660000,3956954,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
849,324615.03,7387003.74,355030883000160,3550308005176,83,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,PARAISOPOLIS III - UBS,"R SILVEIRA SAMPAIO, 660",VILA ANDRADE,37422978,5656010,6564410,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
850,354343.44,7398611.73,355030884000089,3550308005253,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,V NOVA CURUCA-UBS,"R NARCEJA, 51",V  NOVA CURUCA,20352292,8032340,4050207,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
851,354776.20,7400130.63,355030884000061,3550308005253,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,V CURUCA-UBS,"R PEDRO MEIRA, 1",V CURUCA,25132255,8030500,2788802,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
852,355669.04,7398977.33,355030884000186,3550308005252,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,PQ STA RITA-UBS,"R JOSE PESSOTA, 80",PQ STA RITA,20353644,8150020,2788446,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
853,355804.31,7398067.59,355030884000084,3550308005252,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,JD ROBRU-UBS,"R JOSE MARIA ALVES DE DEUS, 288",JD ROBRU,20352406,8150350,2787725,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
854,356145.58,7399056.43,355030884000192,3550308005248,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,JD CAMPOS - UBS,"R CRESCENTE, 97",COHAB NAZARE,20354922,8160080,2787237,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
855,356153.89,7400385.84,355030884000174,3550308005248,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,JD SILVIA TELES-UBS,"R JOSE ALEXANDRE MACHADO, 541",ITAIM PAULISTA,25618034,8160460,2787849,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
856,356175.07,7399882.07,355030884000197,3550308005248,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,JARAGUA-UBS,"R DOMINGUES VIDIGAL, 97",PQ INDUSTRIAL,20618076,8160350,2787970,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
857,357144.90,7397888.25,355030884000158,3550308005252,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,DOM JOAO NERY-UBS,"ESTR DOM JOAO NERY, 3462",JD NAZARE,25614680,8151000,2786982,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
858,341502.03,7393476.35,355030885000072,3550308005040,85,VILA FORMOSA,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,V FORMOSA - UBS (ANTONIO SILVEIRA E OLIVEIRA),"R ACURUI, 720",V  FORMOSA,26710888,3355000,2788918,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
