ID,COORD_E,COORD_N,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,ESTAB_SA,ENDERECO,BAIRRO,TELEFONE,CEP,CNES,SA_DEPADM,DEPADM,SA_TIPO,TIPO,SA_CLASSE,CLASSE,LEITOS
650,317025.29,7378539.53,355030819000309,3550308005295,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,LUAR DO SERT+O - UBS,"LUAR DO SERT+O,R,980",CHACARA STA. MARIA,58741826.000000,05879450,3614948,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
651,347445.92,7402294.84,355030828000143,3550308005139,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,JD KERALUX-UBS,"LUCAS GONCALVES,R, 13",ERM MATARAZZO,65466177.000000,3828060.000000,2787547,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
652,334354.13,7388688.16,355030827000127,3550308005045,27,CURSINO,13,IPIRANGA,Sul,Sul 1,V GUMERCINDO-UBS PROF. JANDIRA MANSUR,"LUCIO DE SOUSA,D,R,372",V GUMERCINDO,50627232.000000,4029040,2787598,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
653,322209.64,7382412.50,355030846000093,3550308005224,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,JD S LUIZ-UBS,"LUIS ANTONIO VERNEY,R,98",JD. SAO LUIZ,55111153.000000,5846380,2787792,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
654,345452.31,7398875.87,355030864000133,3550308005142,64,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,COSTA MELLO-UBS,"LUIS ASSON,165",V MONTEVIDEO,69582981.000000,3624010,2786958,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
655,318021.69,7407488.84,355030803000094,3550308005241,3,ANHANGUERA,1,PERUS,Norte,Norte 2,MORADA DO SOL-UBS,"LUIS VAS DE CAMOES,PCA, 35",ANHANGUERA,39418845.000000,5281120,2091739,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
656,320234.28,7380259.84,355030843000196,3550308005226,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,JD COIMBRA-UBS,"M' BOI MIRIM,ESTR,3301",JARDIM COIMBRA,58922327.000000,4905023,2787288,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
657,345943.94,7397691.07,355030859000067,3550308005145,59,PENHA,21,PENHA,Leste,Leste 1,V GRANADA-UBS ALFREDO F. PAULINO,"MADALENA JULIA,R,60",V GERMANIE,69571194.000000,3660010,2788926,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
658,351242.41,7391530.52,355030857000090,3550308005205,57,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,GLEBA DO PESSEGO-UBS,"MALMEQUER DO CAMPO,R, 214",PQ DO CARMO,65223177.000000,8265385.000000,2787075,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
659,329420.99,7399523.92,355030850000083,3550308005061,50,LIMAO,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,V BARBOSA-UBS,"MANDAQUI,AV,197",LIMAO,39661302.000000,2550000,2788756,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
660,325173.33,7402628.37,355030863000099,3550308005115,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,V ZATT-UBS,"MANOEL GOMES,MONS,R,624",V ZATT,39752116.000000,2975120,2789272,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
661,356014.77,7391891.71,355030825000021,3550308005268,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,DOM ANGELICO-UBS,"MANOEL OLIVEIRA RAMOS,R, S/N",V YOLANDA,65553894.000000,8473000,2786974,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
662,354835.88,7397074.31,355030896000192,3550308005257,96,LAJEADO,28,GUAIANASES,Leste,Leste 2,JD ETELVINA-UBS,"MANOEL TEODORO XAVIER,R,138",JD ETELVINA,61351756.000000,8430570,2787377,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
663,320880.41,7382523.59,355030846000221,3550308005229,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,PQ STO ANTONIO-UBS,"MANUEL BORDALO PINHEIRO,R,100",PQUE SANTO ANTONIO,55114249.000000,5850230,2788454,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
664,324984.54,7401444.35,355030863000054,3550308005115,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,V PEREIRA BARRETO-UBS,"MANUEL D'ELBOUX,D,R,76",JD. SAO JOSE,39759019.000000,2932110,2789167,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
665,318991.58,7377940.33,355030843000026,3550308005291,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,JD NAKAMURA-UBS,"MANUEL VITOR DE JESUS,R,811",JD NAKAMURA,58310892.000000,4942100,2787644,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
666,321981.12,7383028.97,355030846000227,3550308005229,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,BRAS-LIA - M'BOI UBS,"MAPOR+,R,352",JD. S+O LUIZ,55118717.000000,5846390.000000,5313902,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
667,320319.80,7401253.76,355030895000061,3550308005111,95,SAO DOMINGOS,2,PIRITUBA,Norte,Norte 2,PQ ANHANGUERA I-UBS,"MARCELA ALVES DE CASSIA,R,175",JD JARAGUA,39048999.000000,5158400,2788241,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
668,351060.91,7387148.61,355030875000088,3550308005211,75,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JD CARRAOZINHO-UBS,"MARCOS GONCALVES CORREA,R,25",JD V CARRAO,67540622.000000,8340320,2027011,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
669,337463.64,7401230.65,355030892000144,3550308005067,92,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 1,V EDE-UBS III,"MARCOS SIMIONE,PE,R,390",V EDE,62024596.000000,2203010,2788845,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
670,355407.54,7401295.11,355030844000052,3550308005246,44,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,JD MAIA-UBS,"MARFIM VEGETAL,R,108",JD. MAIA,65816962.000000,8081330,2062658,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
671,321773.66,7379266.53,355030846000116,3550308005221,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,JD SOUZA-UBS,"MARIA JOSE DE SOUZA, R,190",JD. SOUZA,55146430.000000,4917080,4049861,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
672,351340.40,7399131.98,355030887000082,3550308005193,87,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,SITIO DA CASA PINTADA-UBS,"MARIA SANTANA,AV,101",JD STA MARIA,61530800.000000,8050130.000000,2091798,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
673,337144.73,7388711.36,355030834000136,3550308005084,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,ALMIRANTE DELAMARE - UBS,"MARIATH,ALM,R,62",V HELIOPOLIS,61628018.000000,4218040.000000,3385264,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
674,320484.42,7378111.25,355030843000091,3550308005291,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,ALTO RIVIEIRA -UBS,"MARIO MAZAGAO,PROF,AV, 194",ALTO DA RIVIERA,58331372.000000,4929080,2786737,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
675,324043.04,7363462.70,355030855000022,3550308005301,55,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,PARELHEIROS-UBS,"MARIO TRAPE,R,100",JD. NOVO PARELHEIROS,59208860.000000,4890430,4050150,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
676,342109.99,7392784.87,355030885000006,3550308005040,85,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,V FORMOSA-UBS,"MARQUES DE NAZARE,PCA111",V FORMOSA,66745246.000000,3359110,2788896,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
677,331677.43,7393234.70,355030807000030,3550308005011,7,BELA VISTA,9,SE,Centro,Centro,ARMANDO DARIENZO-UBS N. SRA DO BRASIL,"MARQUES LEAO,ALM,R,684",MORRO DOS INGLESES,32844601.000000,1330020,2788144,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
678,330304.46,7378353.72,355030858000221,3550308005216,58,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,MAR PAULISTA-UBS,"MATSUICHI WADA,R,393",BALNEARIO MAR PAULISTA,56125666.000000,4463060.000000,2766000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
679,317235.82,7373475.69,355030843000403,3550308005289,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,V CALU - UBS,"M'BOI MIRIM,ESTR,10020",VL. CALU,5895-8117,04948-030,3762831,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
680,323777.35,7387139.62,355030883000034,3550308005175,83,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,PARAISOPOLIS-UBS,"MELCHIOR GIOLA,R,300",PARAISOPOLIS,37445223.000000,5664000,2788187,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
681,320881.64,7385104.35,355030817000064,3550308005233,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,PQ REGINA-UBS,"MELO COUTINHO,R,260",PQ REGINA,58165561.000000,5775230,2788381,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
682,343589.44,7398777.37,355030818000154,3550308005073,18,CANGAIBA,21,PENHA,Leste,Leste 1,CH-CARA CRUZEIRO DO SUL - UBS,"MERCEDES LOPES,R,989",CH-CARA CRUZEIRO DO SUL,66470031.000000,3614000.000000,3738736,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
683,345241.54,7390926.45,355030804000098,3550308005153,4,ARICANDUVA,26,ARICANDUVA,Leste,Leste 1,JD IVA-UBS,"MIGUEL BASTOS SOARES,R,365",JD. IVA,62110884.000000,3910000,2787490,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
684,352826.87,7385679.45,355030875000112,3550308005278,75,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JD STO ANDRE-UBS,"MIGUEL FERREIRA DE MELO,AV,497",S MATHEUS,67514339.000000,8390000,2787873,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
685,353618.01,7399846.81,355030874000136,3550308005197,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,CIDADE NOVA SAO MIGUEL-UBS,"MOACIR D. ITAPICURU,1008",CIDADE NOVA S MIGUEL,61513560.000000,8042290,2786915,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
686,324658.67,7404979.47,355030863000166,3550308005114,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,V MAGGI-UBS,"MONTERONE,CDE,R,40",JD. MAGGI,39721435.000000,2982190,2789027,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
687,330054.95,7399094.36,355030821000087,3550308005030,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,"WALTER ELIAS,DR- CASA VERDE BAIXA UBS","MOURAO VIEIRA,R,11",CASA VERDE,38588593.000000,2518020,2091712,1,Municipal,47,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
688,352537.51,7394415.67,355030847000096,3550308005263,47,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,JOSE BONIFACIO II-UBS,"MURMURIOS DA TARDE,R,30",COHAB JOSE BONIFACIO,65215625.000000,8253580,4049950,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
689,354339.10,7398565.62,355030884000135,3550308005253,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,V NOVA CURUCA-UBS,"NARCEJA,R,51",V  NOVA CURUCA,61352292.000000,8032340,4050207,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
690,348965.01,7396856.82,355030805000068,3550308005146,5,ARTUR ALVIM,21,PENHA,Leste,Leste 1,JD NORDESTE-UBS,"NICOLO TARTAGLIA,R,45",JD COIMBRA,62806211.000000,3693050,2042827,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
691,342201.83,7389583.56,355030872000012,3550308005158,72,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,PQ S LUCAS-UBS,"NOGUEIRA DE NORONHA,DR,R,322",PQ. SAO LUCAS,69183595.000000,3239080,2057891,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
692,355233.88,7397448.46,355030896000100,3550308005257,96,LAJEADO,28,GUAIANASES,Leste,Leste 2,JD ROBRU-UBS (GUAIANASES),"NORDESTINA,AV,5593",JD ROBRU,61351860.000000,8431400,2787717,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
693,343416.61,7392506.32,355030885000055,3550308005040,85,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,V FORMOSA-UBS COMENDADOR JOSE GONCALEZ,"NOSSA SENHORA DAS DORES,R,350",V FORMOSA,62167583.000000,3367040,4049799,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
694,336206.75,7385952.10,355030868000074,3550308005088,68,SACOMA,13,IPIRANGA,Sul,Sul 1,V DAS MERCES-UBS,"NOSSA SENHORA DAS MERCES,R,1315",V DAS MERCES,69461443.000000,4165001,2788829,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
695,319179.45,7383753.18,355030817000257,3550308005237,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,ALTO DO UMUARAMA-UBS,"ODEMIS,R,468",JD UMUARAMA,58163342.000000,5783180,2786745,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
696,334519.05,7397316.34,355030856000007,3550308005015,56,PARI,25,MOOCA,Leste,Leste 1,PARI - UBS,"OLARIAS,DAS,R,503",CANINDE,32270081.000000,3030020,2788195,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
697,347451.06,7400011.78,355030818000175,3550308005138,18,CANGAIBA,21,PENHA,Leste,Leste 1,HUMBERTO CERRUTI-UBS PQ. BOTURUSSU,"OLAVO EGIDIO SOUZA ARANHA,AV,630",V CISPER,69439991.000000,3822000,2752247,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
698,344601.49,7387747.17,355030872000176,3550308005159,72,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,IGUACU-UBS,"ORATORIO,DO,AV,6557",V INDUSTRIAL,61031077.000000,3221300,2787121,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
699,336496.46,7400913.79,355030886000065,3550308005032,86,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 1,V IZOLINA MAZZEI-UBS,"ORLANDO RIBEIRO DANTAS,R,154",V IZOLINA MAZZEI,62016586.000000,2083010,2788993,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
700,330960.05,7401641.63,355030821000079,3550308005062,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,SITIO DO MANDAQUI-UBS,"OSCAR DE MOURA LACERDA,ENG,R,231",IMIRIM,62391561.000000,2540070,2788594,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
701,327786.48,7386754.77,355030835000138,3550308005050,35,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,MARIO FRANCISCO NAPOLITANO-UBS  MENINOPOLIS,"OSCAR GOMES CARDIM,R,134",VILA CORDEIRO,50961058.000000,4580040.000000,2027380,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
702,347741.64,7394065.67,355030824000018,3550308005150,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,JD BRASILIA-UBS,"OSVALDO VALLE CORDEIRO,AV,245",JD. BRASILIA,67439476.000000,3584000,4050088,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
703,357823.04,7395720.34,355030896000117,3550308005260,96,LAJEADO,28,GUAIANASES,Leste,Leste 2,JD BANDEIRANTES-UBS,"PACHECO ARANHA,R,04",GUAIANASES,65575273.000000,08410130,3016935,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
704,317665.62,7374480.31,355030843000220,3550308005289,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,JD CAPELA-UBS,"PAIVA MANSO,DE,BR,R,200",JD. CAPELA,55170226.000000,4960110,2787245,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
705,326583.89,7360282.24,355030855000098,3550308005302,55,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,VARGEM GRANDE-UBS,"PALMEIRAS, AV,DAS,40",VARGEM GRANDE,59212111.000000,4895010,2789280,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
706,340000.47,7389540.56,355030893000022,3550308005083,93,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,"HERMINIO MOREIRA,DR-UBS V. ALPINA","PARAMU,R,398",V ALPINA,69170136.000000,3202090,2045451,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
707,327165.45,7403320.91,355030811000127,3550308005120,11,BRASILANDIA,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,BRASILANDIA-UBS,"PARAPUA,R,1646",V AUREA,39213830.000000,2771001,2786818,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
708,332692.08,7378965.30,355030822000264,3550308005165,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,CIDADE JULIA-UBS,"PASCOAL GRIECO,R,366",CIDADE JULIA,56236669.000000,4421150,2786893,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
709,323868.73,7387136.52,355030883000147,3550308005175,83,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,PARAISOPOLIS II - UBS,"PASQUALE GUALUPPI,R,951",PARAISOPOLIS,3501-9031,05660-000,3956954,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
710,352705.88,7396605.54,355030837000079,3550308005201,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,V N SRA APARECIDA-UBS,"PAULINO SERQUEIRA,R,01",ITAQUERA,61797871.000000,8215160.000000,2789094,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
711,348431.02,7399982.84,355030828000058,3550308005192,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,"PEDRO DE SOUZA CAMPOS,DR-UBS MANGABEIRA","PAULO BIFANO ALVES,R,764",PQ. BOTURUSSU,65464111.000000,3801000,4050002,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
712,336232.50,7403662.56,355030882000154,3550308005131,82,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 1,WAMBERTO DIAS COSTA-UBS,"PAULO CESAR,R,60",TREMEMBE,62038992.000000,2311240,4049985,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
713,318819.95,7391499.20,355030867000251,3550308005182,67,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,JD D'ABRIL-UBS,"PAULO MARANHAO,R,444",JD. D'ABRIL,37824742.000000,5398130,2787326,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
714,321620.07,7398606.64,355030840000004,3550308005109,40,JAGUARA,8,LAPA,Oeste,Oeste,V JAGUARA-UBS,"PAUVA,R,721",V JAGUARA,36251775.000000,5116001,2789019,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
715,345169.12,7390179.79,355030876000216,3550308005156,76,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,JD GRIMALDI-UBS,"PEDRO DE CASTRO VELHO,R,523",V BANCARIA,62168076.000000,3921000,2042932,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
716,354764.50,7400115.68,355030884000060,3550308005253,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,V CURUCA-UBS,"PEDRO MEIRA,R,1",V CURUCA,61354311.000000,8030500,2788802,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
717,321320.32,7405976.20,355030842000041,3550308005185,42,JARAGUA,2,PIRITUBA,Norte,Norte 2,JD IPANEMA-UBS PEDRO RAVARA,"PEDRO RAVARA,R,11A",JD. IPANEMA,39413457.000000,5187300.000000,2774801,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
718,320558.42,7385904.17,355030817000055,3550308005234,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,JD OLINDA - UBS,"PEDRO RODRIGUES MARQUES,R, 131/135",JD. ANA MARIA,5842-9626,05757-250,3956946,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
719,355345.63,7387569.35,355030833000111,3550308005276,33,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,RECANTO VERDE SOL-UBS,"PEDRO ROMAZZANI, R,03",RECANTO VERDE SOL,61343271.000000,8381800,2788489,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
720,332369.58,7397252.81,355030809000029,3550308005004,9,BOM RETIRO,9,SE,Centro,Centro,"OCTAVIO AUGUSTO RODOVALHO,DR-UBS BOM RETIRO","PENA,TTE,R,8",BOM RETIRO,32220619.000000,1127020,20296180,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
721,351745.18,7387833.67,355030875000095,3550308005211,75,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JD CONQUISTA I-UBS,"PERAMIRIM,R,1",VILA BELA,22534573.000000,8340500.000000,2786931,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
722,331028.90,7404120.19,355030813000228,3550308005127,13,CACHOEIRINHA,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,JD PERI-UBS,"PERI RONCHETTI,AV,914",JD PERI,62318771.000000,2633000,2787695,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
723,326335.44,7400901.74,355030829000008,3550308005116,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,JD GUANABARA-UBS,"PETRONIO PORTELA,MIN,AV,663",FREGUESIA DO O,39752134.000000,2959000,2787407,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
724,318406.13,7378584.43,355030843000072,3550308005292,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,JD  PARANAPANEMA-UBS,"PIETRO DA MILANO,R,100",VL. SANTO AMARO,58334282.000000,5875360.000000,3002543,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
725,340729.45,7390538.63,355030872000142,3550308005081,72,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,"HERMENEGILDO MORBIN JR,DR- JD INDEPENDENCIA UBS","PLANALTO DA CONQUISTA,R,80",JD. INDEPENDENCIA,62163746.000000,3223170,2752239,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
